,base_text,model,prediction,confidence
10,"That Darn Punk Original Motion Picture Soundtrack is an album that was released on April 1, 1984, by the punk rock band The Ramones. It features music from their film adaptation of the same name, which was directed by Michael Lindsay-Hogg and released in 1983. The soundtrack includes 12 tracks, including covers of songs by The Beatles and The Beach Boys, as well as original compositions by The Ramones.

The album received mixed reviews upon its release, with some critics praising its punk rock sound and others criticizing it for being too derivative of other bands. Despite this, the soundtrack has gained a cult following among fans of both The Ramones and the film adaptation of ""That Darn Punk."" It is available on streaming platforms such as Spotify and Apple Music.",falcon,ai,0.9997932945046397
11,"Apodaca is a municipality located in the state of Nuevo León, Mexico. It has a population of approximately 70,000 people and covers an area of 1,200 square kilometers. The city is known for its rich history, including its role in the Mexican Revolution and its cultural heritage.

Apodaca was founded in 1693 by Francisco de Apodaca, a Spanish soldier who established a military outpost in the area to protect against raids from neighboring tribes. Over time, the town grew into a thriving community with a strong economy based on agriculture and mining.

Today, Apodaca is home to several museums and cultural centers that showcase its rich history and heritage. The city also hosts various festivals and events throughout the year, including the annual Fiesta de la Noche en el Parque, which celebrates the town's vibrant nightlife scene.

Despite its small size, Apodaca has a strong sense of community and pride in its",falcon,ai,0.9997932945046397
12,Cab,falcon,ai,0.7135087803671305
13,"Carl Friedberg was an American composer and pianist born on January 26, 1925, in New York City. He is best known for his work as a jazz pianist and arranger, particularly for his collaborations with trumpeter Chet Baker.

Friedberg began playing piano at the age of five and quickly became interested in jazz music. After serving in the United States Army during World War II, he moved to Los Angeles and worked as a session musician before becoming a full-time member of the studio orchestra at Capitol Records.

In the 1950s, Friedberg began working with Chet Baker on several albums, including ""My Romance"" and ""The Song Is You."" He also arranged music for other jazz musicians such as Stan Getz and Art Pepper.

Friedberg's style was characterized by his use of complex chord progressions and intricate rhythms. He often used unusual time signatures and unconventional harmonies to create a unique sound that blended elements of",falcon,ai,0.9997938739332977
14,"Kusudama is a Japanese term that refers to a type of origami model that is made from a single sheet of paper. The word ""kusudama"" literally means ""paper ball"" in Japanese, and the models are often used as decorations or toys. Kusudama models can be folded into different shapes and sizes, and they are known for their intricate designs and patterns. They have been popular since the Edo period in Japan, and today, there are many variations of kusudama models available to purchase or download online.",falcon,ai,1.0
15,"Igor Marić (basketball)

Igor Marić (born January 12, 1959) is a former professional basketball player from Yugoslavia. He played for the Red Star Belgrade team in the early 1980s and was known for his skills as a point guard. Marić was also a member of the Yugoslavian national team that won the gold medal at the 1984 Summer Olympics in Los Angeles, California.

Marić began his professional career with the Red Star Belgrade team in 1979, where he quickly established himself as one of the best point guards in the Yugoslav Basketball League. He was known for his quick reflexes and ability to make clutch shots in tight situations. Marić's skills were highly sought after by other teams in Europe, but he remained loyal to Red Star Belgrade until his retirement from professional basketball in 1986.

During his career, Marić won numerous awards and accolades, including",falcon,ai,0.6254071661237784
16,"The Royal Air Force Mountain Rescue Service (RAMRS) is a volunteer organization that provides search and rescue services to individuals who become lost or injured while hiking, climbing, or mountaineering in mountainous areas of Great Britain. The service was established in 1951 and has since grown to include over 100 volunteers from across the country.

The RAMRS operates under the direction of the Royal Air Force Mountain Rescue Association (RAMRA), which is responsible for training and equipping its volunteers. The organization's primary goal is to provide a rapid response to incidents involving individuals who are lost, injured, or in distress while hiking or mountaineering in mountainous areas.

The RAMRS operates under the principles of the Mountain Rescue Association (MRA), which was founded in 1938 and has since become one of the largest organizations of its kind in the world. The MRA's mission is to provide search and rescue services to individuals who are lost, injured, or",falcon,ai,0.9997932945046397
17,"Base One Foundation Component Library is a collection of reusable code components that can be used to build applications quickly and efficiently. It includes a wide range of UI elements such as buttons, labels, text boxes, and more, all of which are designed to work seamlessly with the Base One framework. The library also includes pre-built animations and transitions, making it easy to add visual effects to your application without having to write custom code. Overall, the Base One Foundation Component Library is a valuable resource for developers looking to create high-quality applications quickly and easily.",falcon,ai,1.0
18,"Havelland was a German aircraft manufacturer founded in 1912 by Fritz von der Schulenburg and Paul Mörk. The company produced several successful aircraft designs during World War I, including the famous Albatros D.III fighter plane. However, the company struggled financially after the war and eventually went bankrupt in 1921.

Havelland was known for its innovative designs and pioneering work in the field of aviation. One of its most notable achievements was the development of the first fully enclosed cockpit, which greatly improved pilot safety during takeoff and landing. The company also introduced several other advanced features on its aircraft, such as retractable undercarriages and self-sealing fuel tanks.

Despite its contributions to aviation technology, Havelland faced numerous challenges throughout its history. These included competition from larger companies like Junkers and Dornier, financial difficulties caused by the aftermath of World War I, and a lack of skilled workers due to the loss of experienced employees",falcon,ai,0.9997932945046397
19,"Reeyot Alemu is an Ethiopian author and journalist who has been recognized for her work on human rights and gender equality. She was born in 1965 in Addis Ababa, Ethiopia, and began her career as a journalist in the early 1990s. In 1993, she co-founded the first independent newspaper in Ethiopia, called The Reporter, which focused on investigative journalism and human rights issues.

Alemu's work has been recognized internationally for its impact on promoting gender equality and women's rights in Ethiopia. She is a strong advocate for women's education and has written extensively about the challenges faced by women in rural areas of Ethiopia. Alemu has also worked to raise awareness about the issue of female genital mutilation (FGM) in Ethiopia, which she believes is a violation of human rights.

In addition to her work as a journalist and advocate for gender equality, Alemu is also an accomplished author. She",falcon,ai,1.0
20,"Meidob volcanic field is a volcanic field located in the eastern part of the African continent, near the border with the Middle East. It covers an area of approximately 1,500 square kilometers and is characterized by a series of overlapping volcanic cones and lava flows that have been active for over 2 million years. The Meidob volcanic field is one of the most important geological features in the region, providing valuable insights into the evolution of the African continent and its relationship with the Middle East.",falcon,ai,1.0
21,"Alejandro Daniel Wolff is an Argentine-American economist and political scientist who is currently serving as the Director of the Institute for New Economic Thinking at the University of Oxford. He is known for his research on the history of economic thought, the philosophy of economics, and the role of markets in society. Wolff has written extensively on topics such as the rise of neoliberalism, the financial crisis of 2008, and the challenges facing capitalism today. His work seeks to provide a more nuanced understanding of these issues by drawing on insights from both classical and contemporary economic theory.",falcon,ai,0.9997932945046397
22,"Vihtavuori is a Finnish firearms manufacturer that was founded in 1874 by Johan Vihtavuori. The company is known for producing high-quality firearms and ammunition, including the popular Vihtavuori powder used in reloading firearms. Vihtavuori also produces firearms accessories such as gun cleaning kits and shooting glasses. The company has a strong focus on safety and environmental responsibility, with many of its products designed to minimize noise and reduce emissions during firing.

Vihtavuori is headquartered in Helsinki, Finland, and employs over 200 people worldwide. The company's products are sold through a network of distributors and retailers in more than 60 countries around the world. In addition to firearms and ammunition, Vihtavuori also produces firearms accessories such as gun cleaning kits and shooting glasses.

The company has a strong commitment to safety and environmental responsibility, with many of its products designed to minimize noise and reduce emissions during firing. This includes",falcon,ai,0.9997932945046397
23,"Albert W. Johnson was an American politician who served as the Governor of New York from 1921 to 1923. He was born on January 27, 1870, in Syracuse, New York, and attended public schools before attending Syracuse University. After graduation, he worked as a teacher and lawyer before entering politics.

Johnson was elected governor in 1920 as the candidate of the Democratic Party, defeating Republican incumbent Charles S. Whitman. During his term, he focused on economic recovery from the effects of the Great Depression and implemented several reforms to improve public education and transportation. He also supported women's suffrage and advocated for better working conditions for laborers.

However, Johnson faced criticism for his handling of the New York City subway system, which was plagued by delays and accidents during his administration. He also struggled with health issues, including a heart attack in 1922, which limited his ability to govern effectively.

After leaving office, Johnson returned to Syracuse",falcon,ai,1.0
24,"Pyotr Deynekin was a Russian mathematician and physicist who made significant contributions to the field of geometry. He is best known for his work on projective geometry, which involves studying geometric objects in terms of their projections onto planes. Deynekin's research helped to lay the foundation for modern algebraic geometry, which has applications in many areas of mathematics and physics.

Deynekin was born in Moscow in 1855 and studied at the University of St. Petersburg before becoming a professor there himself. He made his mark on the field with his work on projective geometry, which he developed in collaboration with his student, Vladimir Drinfeld. Deynekin's contributions to this area helped to establish him as one of the leading mathematicians of his time.

Deynekin was also a prolific writer and published numerous papers on various topics in mathematics and physics. He made important contributions to the study of algebraic equations and their solutions, which have applications in many areas of",falcon,ai,1.0
25,"Eyrbyggja Saga is a medieval Icelandic saga that was written down in the late 13th century. It tells the story of the family of Eyrbyggja, who were involved in various conflicts and adventures during the Middle Ages. The saga is named after its main character, Eyrbyggja, who is a strong-willed and resourceful woman who plays an important role in the story.

The saga begins with the arrival of the family in Iceland from Norway, where they had been living for several generations. Eyrbyggja's husband, Sigurdur, was a skilled warrior who fought against various enemies, including the Irish and the Scots. He also played an important role in the establishment of the Icelandic parliament, known as the Althing.

Eyrbyggja herself is described as a strong-willed woman who defies societal norms and takes charge of her own life. She is not afraid to speak her mind",falcon,ai,0.9997932945046397
26,"Sahib Singh was a Sikh warrior who fought for the freedom of India from British rule. He is known for his bravery and leadership during the Indian Independence Movement.

Born in 1882 in Punjab, India, Sahib Singh was raised as a Sikh and received traditional education in Gurmukhi and Punjabi languages. He became interested in politics and joined the Indian National Congress in 1907.

During World War I, Sahib Singh fought for the British Empire and served in the Royal Indian Army. However, he later defected to the Indian National Army and fought against the British in Burma.

After the war, Sahib Singh became a prominent figure in the Indian Independence Movement and was involved in several political organizations. He was also known for his philanthropic work and supported education and healthcare initiatives in Punjab.

Sahib Singh died on March 13, 1951, at the age of 69. His legacy as a Sikh warrior and freedom",falcon,ai,0.9997932945046397
27,"Ottringham is a small village located in the county of North Yorkshire, England. It has a population of approximately 1,500 people and covers an area of 1.5 square miles. The village is situated on the River Ure and is surrounded by rolling hills and open countryside. Ottringham is known for its picturesque scenery and tranquil atmosphere, making it a popular destination for tourists and walkers alike.

The village has a rich history dating back to the Iron Age, with evidence of Roman settlements found in the area. During the medieval period, Ottringham was an important center for agriculture and trade, with many local farmers and merchants thriving in the region. Today, the village is home to several historic buildings and landmarks, including St. John's Church and the Old School House Museum.

Ottringham has a strong sense of community spirit, with regular events and activities taking place throughout the year. The village hosts an annual Harvest Festival, where locals come together to",falcon,ai,1.0
28,"Ari Wallach is an American lawyer and entrepreneur who is best known for his work on copyright law and intellectual property rights. He has been involved in numerous high-profile cases related to digital media, including the Napster music file-sharing service and the Grokster peer-to-peer file-sharing service. Wallach is also a co-founder of the Electronic Frontier Foundation (EFF), an organization that advocates for civil liberties in the digital age.

Wallach received his undergraduate degree from the University of Michigan and his law degree from Stanford Law School. He began his career as a copyright lawyer, working at the law firm of Davis Wright Tremaine in New York City. In the late 1990s, he became involved in the Napster case, which ultimately led to the shutdown of the service.

Wallach has also been involved in other high-profile cases related to digital media, including the Grokster case and the LimeWire case. He is known",falcon,ai,1.0
29,"Westland Sports F.C. is a football club based in Westland, New Zealand. The team was founded in 1921 and has played in various leagues throughout its history. In 2019, the team won the National Football League, which is the top tier of football in New Zealand.

The club's home ground is the Westland Sports Park, which has a capacity of around 3,000 spectators. The team's colors are blue and white, with black accents. The team's current manager is Chris Greening, who took over in 2019 after previously managing other New Zealand clubs such as Waitakere United and Auckland City FC.

Westland Sports F.C. has a strong fan base, with many supporters traveling to away games to support the team. The club also has a youth academy that focuses on developing young talent for the future.

The team's success can be attributed to its hardworking players and staff, as",falcon,ai,1.0
30,"Sébastien Demar is a French professional footballer who currently plays as a forward for the Lille OSC in the Ligue 1. He was born on March 14, 1993, in Paris, France.

Demar began his youth career at the Paris Saint-Germain academy before moving to Lyon in 2008. He made his professional debut for Lyon in 2011 and played a total of 38 games for the club before joining Marseille in 2012.

In 2013, Demar signed with Lille OSC, where he has been playing ever since. He has become an important player for the team, scoring 17 goals in 102 appearances.

Demar is known for his speed and technical ability on the field. He can play as a forward or a winger and is capable of creating opportunities for himself and his teammates.

Off the field, Demar is involved in various charitable initiatives and has",falcon,ai,0.9997932945046397
31,"Luis Tiant Sr. was an American professional baseball player who played for the Cleveland Indians from 1955 to 1967. He is known for his outstanding pitching skills and his ability to throw a fastball that could reach speeds of up to 100 mph.

Tiant was born on March 13, 1930, in Havana, Cuba, and began playing baseball at an early age. He was signed by the Cleveland Indians in 1951 and made his debut with the team in 1955. Over the course of his career, he played for the Indians for 12 seasons and helped them win the American League pennant in 1959.

Tiant was known for his impressive fastball, which he could throw at speeds up to 100 mph. He also had a great curveball and a slider that made him one of the most feared pitchers in baseball during his time. His outstanding pitching skills earned him several awards, including the American League Cy Young",falcon,ai,0.9997932945046397
32,"Sure, here's an explanation of the term ""40 Days"" in plain text:

40 Days is a period of time that refers to the duration of Jesus Christ's fast in the wilderness before he began his public ministry. According to the Bible, Jesus spent 40 days and nights fasting and praying before being tempted by Satan in the wilderness. This event is recorded in the Gospel of Matthew, Mark, Luke, and John.

The significance of this period lies in its symbolism and meaning. The number 40 is often associated with testing or trial, and it is believed that Jesus' fast was a test of his faith and obedience to God. During this time, he faced physical and spiritual challenges, but ultimately emerged stronger and more spiritually mature.

The 40 Days period has been the subject of much discussion and interpretation throughout history, with different Christian denominations placing varying degrees of emphasis on its significance. Some Christians view it as a model for their own spiritual growth and",falcon,ai,0.9997932945046397
33,"Jennifer Schwalbach Smith is an American actress and filmmaker. She was born on May 7, 1963, in Los Angeles, California, USA. She is best known for her role as the character ""Dana Scully"" in the popular TV series ""The X-Files.""

Smith began her acting career in the late 1980s and early 1990s, appearing in several films such as ""The Big Hit"" (1998), ""Sliver"" (1993), and ""The Postman Always Rings Twice"" (1998). She also appeared in TV shows like ""The X-Files,"" ""ER,"" and ""24.""

Smith is a filmmaker as well, directing several short films such as ""Abandoned"" (2001) and ""The Secret Life of the American Teenager"" (2010). She also directed an episode of ""The X",falcon,ai,1.0
34,"Dinefwr Park National Nature Reserve is a protected area located in Carmarthenshire, Wales. It covers an area of approximately 1,500 hectares and was designated as a National Nature Reserve in 1988. The park is named after the medieval castle of Dinefwr, which was built by Owain Glyndŵr in the late 14th century.

The park is home to a diverse range of habitats, including woodland, heathland, and wetland areas. It is particularly known for its rare plant species, such as the Welsh poppy and the lesser butterfly orchid. The park also has a rich cultural heritage, with several archaeological sites and monuments located within its boundaries.

The park is managed by Natural Resources Wales, which works to protect and enhance the natural environment of the area. Visitors can enjoy walking trails, cycling routes, and wildlife watching opportunities in the park. It is also an important site for conservation efforts, including reintroduction",falcon,ai,0.8377984952181409
35,"Slavonice is a small town located in the south-eastern part of the Czech Republic. It has a population of approximately 1,500 people and covers an area of 2.5 square kilometers. The town is situated at an altitude of 400 meters above sea level and is surrounded by beautiful countryside.

Slavonice is known for its rich history and cultural heritage. The town has several historical landmarks such as the Baroque-style church of St. Wenceslas, which dates back to the 18th century, and the Gothic-style castle of Slavonice, which was built in the 14th century.

The town is also known for its beautiful parks and gardens, including the Municipal Park, which covers an area of 5 hectares and features a pond, a rose garden, and several walking paths. The town also has a number of sports facilities, including a football pitch, a tennis court, and a basketball court.

",falcon,ai,1.0
36,"The 1983 Washington State Cougars football team was the college football team representing Washington State University during the 1983 NCAA Division I-A football season. The team finished with a record of 7-4 and outscored their opponents by a total of 342 to 264. The team's head coach was Jim Sweeney, who had previously coached at the University of Southern California.

The 1983 Washington State Cougars football team played in the Pacific-10 Conference, which was one of the top conferences in college football during that time. They were led by quarterback Jeff Tuel, who threw for 2,668 yards and 21 touchdowns on the season. Running back Gino Marchetti rushed for 1,000 yards and scored 13 touchdowns.

The team's best game of the season was a 38-28 victory over the University of Washington in the Apple Cup, which is the annual rivalry game between the two schools. The",falcon,ai,0.9997932945046397
37,"Containerart is a term used to describe a type of art that is created using containers or boxes. This type of art often involves repurposing existing objects and transforming them into works of art. The concept of containerart has been around for centuries, with artists such as Marcel Duchamp and Joseph Beuys incorporating everyday objects into their work. Today, containerart continues to be a popular form of contemporary art, with many artists using containers as a medium to explore themes such as consumerism, identity, and social commentary.",falcon,ai,0.7915549925025402
38,"Haddonfield station is a railway station located in the town of Haddonfield, New Jersey. It was opened on May 1, 1872, and is served by the New Jersey Transit commuter rail line. The station has two tracks and one platform, with a total length of 1,000 feet. It is named after the nearby Haddonfield, which was originally called ""Haddonfield Landing"" before being renamed in 1840. The station is used primarily by commuters traveling to and from New York City, as well as passengers on Amtrak's Northeast Corridor line.",falcon,ai,0.9997932945046397
39,"WVFW-LD is a television station that broadcasts on channel 26 in the United States. It serves the West Virginia area and provides programming to viewers in the region. The station is owned by West Virginia Media, LLC and operates as a low-power television station. WVFW-LD broadcasts programming from various networks such as ABC, CBS, NBC, and Fox. The station also offers local news and weather updates, as well as public service announcements.",falcon,ai,0.9997932945046397
40,"Naarot Reines is a Jewish religious practice that involves reciting prayers and blessings over a cup of wine during the Passover Seder meal. The practice is named after the Hebrew word ""naarot,"" which means ""blessings."" During the Seder, participants drink four cups of wine, each with its own prayer or blessing. One of these cups is called the ""Cup of Reines,"" and it is used to recite a special prayer over the wine. The practice of Naarot Reines has been observed by Jewish communities for centuries, and it is an important part of the Passover Seder tradition.",falcon,ai,0.9997932945046397
41,"Kazuki Nakajima is a Japanese professional wrestler and former mixed martial artist who competes in various promotions such as New Japan Pro Wrestling, All Elite Wrestling, and Pro Wrestling Noah. He is known for his high-flying moves and technical wrestling skills.

Nakajima began his wrestling career in 2001 with the promotion DDT, where he quickly rose to prominence as a standout wrestler. In 2005, he signed with New Japan Pro Wrestling and became one of their top stars, winning numerous championships including the IWGP Junior Heavyweight Championship twice.

In 2012, Nakajima left New Japan Pro Wrestling to join All Elite Wrestling, where he continued his success as a tag team wrestler alongside Cody Hall. He also competed in various other promotions such as Pro Wrestling Noah and Ring of Honor.

Despite his success in wrestling, Nakajima is also known for his work outside the ring. He has appeared in several films and",falcon,ai,0.9997932945046397
42,"Märchen Mädchen is a German term that refers to a type of fairy tale or folk tale that originated in Germany and has since been popularized throughout Europe. These stories often feature magical creatures, such as witches, goblins, and trolls, and are known for their dark themes and supernatural elements. Märchen Mädchen can be found in various forms, including books, films, and television shows, and have gained a dedicated following among fans of German literature and culture.",falcon,ai,1.0
43,"Loot is a 2012 American independent crime-comedy film directed by Michael Tully and starring John Hawkes, Michael Pitt, and Emily Meade. The film follows a group of friends who plan to rob a wealthy family's home during their annual vacation in the Hamptons. However, things go awry when they discover that the family is more dangerous than they anticipated.

The film was shot on location in the Hamptons, New York, and features an ensemble cast of well-known actors such as John Hawkes, Michael Pitt, and Emily Meade. The film received mixed reviews from critics but gained a cult following due to its unique premise and offbeat humor.

Loot is a departure from Tully's previous work, which focused on more serious subjects like the Holocaust and war-torn countries. However, he found inspiration in the works of director Martin Scorsese and writer Elmore Leonard, who were known for their crime-",falcon,ai,0.9997932945046397
44,"The murder of Reena Virk was a tragic event that occurred on February 26, 2005, in Vancouver, British Columbia, Canada. Reena Virk, a young woman, was brutally murdered by her boyfriend, Dellen Millard, who had been stalking and harassing her for months prior to the incident.

Reena Virk was only 15 years old at the time of her murder, and she had already faced numerous challenges in her life, including abuse from her father and struggles with addiction. Despite these hardships, she remained a kind and caring person who loved spending time with her family and friends.

The incident that led to Reena Virk's murder began when Dellen Millard became obsessed with her after seeing her on the street one day. He began stalking her, sending her threatening messages, and eventually luring her into his apartment under the pretense of helping her with a school project. Once inside, he attacked her, stabbing her",falcon,ai,1.0
45,"Jokhang is a Buddhist temple located in Lhasa, Tibet. It was built in 615 AD and is one of the most important religious sites for Tibetan Buddhists. The temple houses a statue of Sakyamuni Buddha, which is considered to be one of the holiest objects in Tibetan Buddhism. Jokhang is also known for its intricate architecture, including the ornate prayer wheels and the colorful prayer flags that flutter in the wind. It is a popular destination for tourists and pilgrims alike, who come to pay their respects and seek blessings from the Buddha.",falcon,ai,0.8377984952181409
46,"Scipio Africanus was a Roman general who played a significant role in the Second Punic War. He was born into a wealthy family in Rome and received a thorough education, including studying philosophy and law. He served as consul in 218 BC and led several military campaigns against Hannibal's Carthaginian army.

Scipio Africanus was known for his strategic thinking and leadership skills. He played a key role in the Battle of Cannae, where he successfully defeated Hannibal's larger army with superior tactics and discipline. This victory marked a turning point in the war and helped to establish Rome as the dominant power in the Mediterranean world.

Despite his military successes, Scipio Africanus was not without controversy. He was accused of taking bribes from Hannibal and of using excessive force against Roman prisoners of war. These accusations led to his banishment from Rome and exile to Africa, where he served as governor of Numidia.

Scipio",falcon,ai,0.8377984952181409
47,"Evelyn Lear was an American actress who appeared in over 100 films and television shows throughout her career. She was born on May 13, 1926, in New York City and began acting at the age of 17.

Lear's early roles were primarily in supporting roles, but she quickly gained recognition for her talent and versatility as an actress. She appeared in a variety of genres, including drama, comedy, and western films.

One of Lear's most notable roles was as the voice of Princess Leia in the original Star Wars trilogy. She also played the role of Mrs. Robinson in The Graduate, which earned her an Academy Award nomination for Best Supporting Actress.

Throughout her career, Lear received numerous awards and nominations for her work on screen. She was known for her ability to portray complex characters with depth and nuance, and she remained a beloved figure in Hollywood until her death on May 6, 2014, at the age of ",falcon,ai,1.0
48,"Tip of My Tongue is a song by Tommy Quickly from his album ""The Adventures of Tommy Quickly"". The song was released on April 28, 2017, and features vocals from American singer-songwriter Kina Grannis. The song received positive reviews from music critics and peaked at number 11 on the Billboard Hot 100 chart in the United States.

Tip of My Tongue is a catchy pop-rock song that showcases Tommy Quickly's signature style of storytelling through his lyrics. The song tells the story of a man who is struggling to remember something, but he keeps trying until he finally succeeds. The chorus features Kina Grannis's vocals and adds an extra layer of charm to the song.

The music video for Tip of My Tongue was directed by Tommy Quickly himself and features him performing the song in various locations around Los Angeles. The video received positive reviews from music critics and helped promote the song to a wider audience.

Tip of My",falcon,ai,0.9988893008845895
49,"BX convoys were a series of convoys organized by the British government during World War II to protect merchant ships from German U-boat attacks in the Atlantic Ocean. The convoys consisted of a group of merchant ships that sailed together, escorted by armed naval vessels, and followed a specific route to minimize the risk of attack. The convoys were established in 1940 and continued until the end of the war in 1945.

The BX convoys played an important role in protecting merchant ships from German U-boat attacks during World War II. These convoys consisted of a group of merchant ships that sailed together, escorted by armed naval vessels, and followed a specific route to minimize the risk of attack. The convoys were established in 1940 and continued until the end of the war in 1945.

The BX convoys were organized by the British government as part of their efforts to protect merchant ships from German U-boat attacks in the Atlantic Ocean",falcon,ai,0.9988893008845895
